2019-01-18T15:43:09.486379	82:79:ce:74:b9:80	UNKNOWN		-85
2019-01-18T15:43:17.679919	da:a1:19:89:3d:ff	UNKNOWN		-89
2019-01-18T15:43:17.694305	da:a1:19:89:3d:ff	UNKNOWN		-89
2019-01-18T15:43:17.708308	da:a1:19:89:3d:ff	UNKNOWN		-87
2019-01-18T15:43:17.726021	da:a1:19:89:3d:ff	UNKNOWN		-81
2019-01-18T15:43:17.739957	da:a1:19:89:3d:ff	UNKNOWN		-87
2019-01-18T15:43:58.069908	40:4e:36:5e:58:b2	HTC Corporation		-63
2019-01-18T15:43:58.108476	40:4e:36:5e:58:b2	HTC Corporation		-69
